molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL283580,62.0,nM,O=C(NO)[C@H]1CN(Cc2ccc(Oc3ccc(F)cc3)cc2)C(=O)N1,7.207608310501746
CHEMBL279482,82.0,nM,O=C1N[C@@H](C(=O)NO)C[C@H]1c1ccc(Oc2ccc(F)cc2)cc1,7.086186147616283
CHEMBL19855,56.0,nM,O=C(NO)[C@H]1CN(Cc2ccc(Oc3ccc4ccccc4c3)cc2)C(=O)N1,7.251811972993799
CHEMBL275014,1000.0,nM,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)O)C(C)C)cc3)o2)cc1,6.0
CHEMBL266612,10000.0,nM,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)CCC(=O)O)C(C)C)cc3)o2)cc1,5.0
CHEMBL418715,700.0,nM,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)O)C(C)C)cc3)s2)cc1,6.154901959985743
CHEMBL13965,50.0,nM,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(CCC(=O)O)C(=O)O)cc3)s2)cc1,7.301029995663981
CHEMBL13826,1000.0,nM,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)NO)C(C)C)cc3)o2)cc1,6.0
CHEMBL13974,900.0,nM,COc1ccc(-c2cnc(-c3ccc(S(=O)(=O)NC(C(=O)NO)C(C)C)cc3)s2)cc1,6.045757490560675
CHEMBL13927,200.0,nM,CNC(=O)[C@@H](CC(=O)[C@H](CC(C)C)[C@H](CSc1ccccc1)C(=O)NO)Cc1ccccc1,6.698970004336019
CHEMBL316298,14.0,nM,CC#CCOc1ccc(S(=O)(=O)N(C)C(CSCc2cccnc2)C(=O)NO)cc1,7.853871964321762
CHEMBL75641,63.0,nM,COc1ccc(S(=O)(=O)C(Cc2cccnc2)(CC(C)C)C(=O)NO)cc1,7.200659450546418
CHEMBL75925,79.0,nM,CC(Cc1ccc(OCCN2CCCCC2)cc1)(C(=O)NO)S(=O)(=O)c1cccs1,7.102372908709558
CHEMBL2114153,112.0,nM,COc1ccc(S(=O)(=O)[C@](C)(Cc2ccc(OCCN3CCCCC3)cc2)C(=O)NO)cc1,6.950781977329818
CHEMBL94715,753.0,nM,CC#CCOc1ccc(S(=O)(=O)NCC(=O)NO)cc1,6.123205023799299
CHEMBL306635,19.0,nM,COc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN3CCCCCC3)cc2)C(=O)NO)cc1,7.721246399047171
CHEMBL94518,111.0,nM,CC#CCSc1ccc(S(=O)(=O)N(C)CC(=O)NO)cc1,6.954677021213342
CHEMBL19269,643.0,nM,CNCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,6.191789027075778
CHEMBL317624,224.0,nM,CC#CCOc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)C(C)(C)C)cc1,6.649751981665837
CHEMBL278872,2.0,nM,COc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cc(Br)cc2C2CCN(C)CC2)cc1,8.698970004336019
CHEMBL18649,232.0,nM,CCCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,6.634512015109101
CHEMBL18895,387.0,nM,COCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,6.412289034981089
CHEMBL418737,857.0,nM,Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OCC#Cc2ccccc2)cc1,6.0670191780768015
CHEMBL276275,1205.0,nM,Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OCC#CCNCCCN(C)C)cc1,5.919012953089113
CHEMBL76038,71.0,nM,CCCCCCCCS(=O)(=O)C(C)(Cc1ccccc1)C(=O)NO,7.1487416512809245
CHEMBL18614,11.0,nM,COc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,7.958607314841775
CHEMBL19371,800.0,nM,CCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,6.096910013008056
CHEMBL98061,11.0,nM,CC#CCOc1ccc(S(=O)(=O)N(C)[C@@H](C(=O)NO)c2ccc(OCCNC)cc2)cc1,7.958607314841775
CHEMBL76673,11.0,nM,COc1ccc(S(=O)(=O)C(C)(Cc2ccccc2)C(=O)NO)cc1,7.958607314841775
CHEMBL80146,58.0,nM,CCN(CC)COc1ccc(CC(C)(C(=O)NO)S(=O)(=O)c2ccc(Br)cc2)cc1,7.236572006437063
CHEMBL92927,40.0,nM,CC#CCOc1ccc(S(=O)(=O)N(CC(=O)NO)Cc2cccnc2)cc1,7.3979400086720375
CHEMBL316928,130.0,nM,CC#CCOc1ccc(S(=O)(=O)NC(C(=O)NO)C(C)(C)SCc2cccnc2)cc1,6.886056647693163
CHEMBL18943,477.0,nM,Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OCC#CCO)cc1,6.3214816209598865
CHEMBL305722,8.0,nM,COc1ccc(S(=O)(=O)C(C)(Cc2ccc3ccccc3c2)C(=O)NO)cc1,8.096910013008056
CHEMBL80565,447.0,nM,CCCC(CCC)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,6.349692476868063
CHEMBL3085155,174.0,nM,CCCCCCCC[C@@](Cc1cccnc1)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,6.7594507517174005
CHEMBL310338,11.0,nM,CCOc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN(CC)CC)cc2)C(=O)NO)cc1,7.958607314841775
CHEMBL76356,23.0,nM,CCCCCCCCS(=O)(=O)C(C)(Cc1ccc(OCCN2CCCCC2)cc1)C(=O)NO,7.638272163982407
CHEMBL18667,166.0,nM,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cc(Br)cc2C2CCN(C)CC2)cc1,6.779891911959945
CHEMBL310688,0.5,nM,COc1ccc(S(=O)(=O)C(CC=C(C)C)(CC=C(C)C)C(=O)NO)cc1,9.301029995663981
CHEMBL94363,1377.0,nM,CC#CCOc1ccc(S(=O)(=O)NC(C)(C)C(=O)NO)cc1,5.861066059743076
CHEMBL278060,15.0,nM,C#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,7.823908740944319
CHEMBL76619,51.0,nM,CC(C)=CCC(CC=C(C)C)(C(=O)NO)S(=O)(=O)c1ccc(C)cc1,7.292429823902063
CHEMBL19005,304.0,nM,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,6.517126416391246
CHEMBL96636,349.0,nM,CC#CCOc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)c2ccc(OCCNC)cc2)cc1,6.45717457304082
CHEMBL277206,2827.0,nM,CCN(CC)CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,5.5486741915104805
CHEMBL76970,35.0,nM,C=CCC(CC=C)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,7.455931955649724
CHEMBL96396,160.0,nM,CC#CCOc1ccc(S(=O)(=O)NC(CSCc2cccnc2)C(=O)NO)cc1,6.795880017344075
CHEMBL80412,128.0,nM,CCCCC(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,6.892790030352131
CHEMBL80378,120.0,nM,COc1ccc(S(=O)(=O)C(CCC(C)C)(Cc2cccnc2)C(=O)NO)cc1,6.920818753952375
CHEMBL306723,3.0,nM,CCCCOc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN3CCCCC3)cc2)C(=O)NO)cc1,8.522878745280337
CHEMBL310608,38.0,nM,COc1ccc(S(=O)(=O)C(C)(Cc2cccnc2)C(=O)NO)cc1,7.42021640338319
CHEMBL76488,16.0,nM,COc1ccc(S(=O)(=O)C(C)(C/C=C/c2ccccc2)C(=O)NO)cc1,7.795880017344075
CHEMBL80361,9.0,nM,COc1ccc(S(=O)(=O)C(C)(CC2CCCCC2)C(=O)NO)cc1,8.045757490560675
CHEMBL310472,4.0,nM,CCN(CC)COc1ccc(CC(C)(C(=O)NO)S(=O)(=O)c2ccc(-c3ccco3)cc2)cc1,8.397940008672037
CHEMBL94357,11.0,nM,CC#CCOc1ccc(S(=O)(=O)N(C)[C@@H](C(=O)NO)C(C)C)cc1,7.958607314841775
CHEMBL76888,9.0,nM,COc1ccc(S(=O)(=O)C(CC=C(C)C)(Cc2cccnc2)C(=O)NO)cc1,8.045757490560675
CHEMBL307252,197.0,nM,COc1ccc(S(=O)(=O)C(Cc2ccc3ccccc3c2)C(=O)NO)cc1,6.7055337738384075
CHEMBL311304,11.0,nM,COc1ccc(S(=O)(=O)C(C)(CC=C(C)C)C(=O)NO)cc1,7.958607314841775
CHEMBL96637,4.0,nM,CC#CCOc1ccc(S(=O)(=O)N(C)C(C(=O)NO)C(C)(C)SCc2cccnc2)cc1,8.397940008672037
CHEMBL94386,1511.0,nM,C#CCNc1ccc(S(=O)(=O)N(C)CC(=O)NO)cc1,5.820735535660974
CHEMBL19278,28.0,nM,CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C(=O)NO)cc(-c3ccccc3)cc2C2CCN(C)CC2)cc1,7.552841968657781
CHEMBL96419,53.0,nM,CC#CCOc1ccc(S(=O)(=O)N(C)CCC(=O)NO)cc1,7.275724130399211
CHEMBL97762,18.0,nM,CC#CCOc1ccc(S(=O)(=O)NCCC(=O)NO)cc1,7.7447274948966935
CHEMBL306158,141.0,nM,C#CCC(CC#C)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,6.85078088734462
CHEMBL76674,13.0,nM,CCN(CC)CCOc1ccc(CC(C)(C(=O)NO)S(=O)(=O)c2ccc(OC)cc2)cc1,7.886056647693163
CHEMBL94948,796.0,nM,CC#CCOc1ccc(S(=O)(=O)N[C@H](C)C(=O)NO)cc1,6.099086932262331
CHEMBL328751,42.0,nM,CC#CCOc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)C(C)C)cc1,7.376750709602099
CHEMBL431057,74.0,nM,CN(CC(=O)NO)S(=O)(=O)c1ccc(CCC#N)cc1,7.130768280269024
CHEMBL311966,23.0,nM,COc1ccc(S(=O)(=O)C(C)(Cc2ccc(-c3ccccc3)cc2)C(=O)NO)cc1,7.638272163982407
CHEMBL77207,2930.0,nM,CCCCCCCCCCCCC(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,5.53313237964589
CHEMBL76878,83.0,nM,C#CCC(Cc1cccnc1)(C(=O)NO)S(=O)(=O)c1ccc(OC)cc1,7.080921907623926
CHEMBL306577,7.0,nM,COc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCCN3CCN(c4cccc(Cl)c4)CC3)cc2)C(=O)NO)cc1,8.154901959985743
CHEMBL96417,777.0,nM,CC#CCOc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)C(C)O)cc1,6.1095789811990855
CHEMBL273764,21.0,nM,CCCCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,7.6777807052660805
CHEMBL19279,455.0,nM,C#CC(C)Oc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,6.341988603342887
CHEMBL75702,15.0,nM,COc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN(C(C)C)C(C)C)cc2)C(=O)NO)cc1,7.823908740944319
CHEMBL80248,107.0,nM,COc1ccc(S(=O)(=O)C(Cc2ccccc2)C(=O)NO)cc1,6.97061622231479
CHEMBL309599,49.0,nM,CC(Cc1ccccc1)(C(=O)NO)S(=O)(=O)c1cccs1,7.309803919971486
CHEMBL321556,309.0,nM,CC#CCOc1ccc(S(=O)(=O)N(C)CC(=O)NO)cc1,6.510041520575165
CHEMBL94643,68.0,nM,CC#CCOc1ccc(S(=O)(=O)N(C)[C@H](C)C(=O)NO)cc1,7.167491087293763
CHEMBL77125,21.0,nM,COc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN3CCOCC3)cc2)C(=O)NO)cc1,7.6777807052660805
CHEMBL416173,389.0,nM,CCCCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1,6.410050398674292
CHEMBL29897,79.0,nM,COc1ccc(CN2C(=O)[C@H](CS)NC(=O)[C@@H]2CC2CCCCC2)cc1,7.102372908709558
CHEMBL69323,87.0,nM,O=C1N[C@@H](CS)C(=O)N(Cc2ccc3ccccc3n2)[C@H]1CC1CCCCC1,7.060480747381382
CHEMBL71573,12000.0,nM,O=C1N[C@@H](CS)C(=O)N(CC2CCCCC2)[C@@H]1CC1CCCCC1,4.920818753952375
CHEMBL69194,2365.0,nM,CCCCN1C(=O)[C@H](CS)NC(=O)[C@@H]1Cc1ccccc1,5.62616885492617
CHEMBL305024,370.0,nM,CCCC[C@H]1C(=O)N[C@@H](CS)C(=O)N1CC1CCCCC1,6.431798275933005
CHEMBL69726,7000.0,nM,O=C1N[C@H](CS)C(=O)N(CC2CCCCC2)[C@H]1CC1CCCCC1,5.154901959985743
CHEMBL306674,121.0,nM,O=C1N[C@@H](CS)C(=O)N(CC2CCCCC2)[C@H]1CC1CCCCC1,6.91721462968355
CHEMBL30034,2365.0,nM,COc1ccc(CN2C(=O)[C@H](CS)NC(=O)[C@@H]2Cc2ccccc2)cc1,5.62616885492617
CHEMBL148406,248.0,nM,Nc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2C(=O)NO)cc1,6.605548319173783
CHEMBL147882,40.0,nM,Cc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2C(=O)NO)cc1,7.3979400086720375
CHEMBL148171,100.0,nM,COc1cc2c(cc1O)CCN(S(=O)(=O)c1ccccc1)C2C(=O)NO,7.0
CHEMBL424130,1882.0,nM,O=C(NO)C1c2ccc(O)cc2CCN1S(=O)(=O)c1cc(Cl)ccc1Cl,5.725380380908762
CHEMBL147881,35.0,nM,O=C(NO)C1c2ccc(OCc3ccccc3)cc2CCN1S(=O)(=O)c1ccccc1,7.455931955649724
CHEMBL148214,46.0,nM,COc1ccc(S(=O)(=O)N2CCc3cc(O)c(OC)cc3C2C(=O)NO)cc1,7.337242168318426
CHEMBL356124,4100.0,nM,COc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2C(=O)NO)cc1,5.3872161432802645
CHEMBL358539,30.0,nM,COc1ccc(S(=O)(=O)N2CCc3cc(OCc4ccccc4)ccc3C2C(=O)NO)cc1,7.522878745280337
CHEMBL147489,258.0,nM,O=C(NO)C1c2ccc(O)cc2CCN1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,6.58838029403677
CHEMBL147604,3118.0,nM,O=C(NO)C1c2ccc(OCc3ccccc3)cc2CCN1S(=O)(=O)c1cc(Cl)ccc1Cl,5.506123889147178
CHEMBL146718,130.0,nM,Cc1ccc(S(=O)(=O)N2CCc3cc(OCc4ccccc4)ccc3C2C(=O)NO)cc1,6.886056647693163
CHEMBL146289,335.0,nM,O=C(NO)C1c2ccc(O)cc2CCN1S(=O)(=O)c1ccccc1,6.474955192963154
CHEMBL42114,20000.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(N)cc2)cc1)C(=O)O,4.698970004336019
CHEMBL42067,100000.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(C#N)cc2)cc1)C(=O)NO,4.0
CHEMBL44898,6700.0,nM,O=C(O)CNS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,5.173925197299173
CHEMBL291133,10000.0,nM,O=C(NCCCC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O)OCc1ccccc1,5.0
CHEMBL43147,26000.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,4.585026652029182
CHEMBL418442,64000.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1)C(=O)O,4.1938200260161125
CHEMBL539683,65000.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2cccc(F)c2)cc1)C(=O)O,4.187086643357144
CHEMBL47254,20000.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)O,4.698970004336019
CHEMBL43063,4800.0,nM,O=C(CCc1ccccc1)NCCCC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,5.318758762624412
CHEMBL43644,84000.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)NO,4.075720713938118
CHEMBL43276,27000.0,nM,O=C(O)[C@H](Cc1ccccc1)NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,4.568636235841013
CHEMBL43113,3900.0,nM,Cc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc2)cc1,5.4089353929735005
CHEMBL296196,16000.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1)C(=O)O,4.795880017344075
CHEMBL43479,27.0,nM,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(C#N)cc2)cc1)C(=O)NO,7.568636235841012
CHEMBL432307,9500.0,nM,C[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,5.022276394711152
CHEMBL43152,7900.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,5.102372908709558
CHEMBL297749,7700.0,nM,O=C(CCc1ccccc1)NCCC[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,5.113509274827518
CHEMBL44383,2200.0,nM,COc1ccc(-c2ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc2)cc1,5.657577319177793
CHEMBL44455,38000.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1)C(=O)O,4.42021640338319
CHEMBL46830,17000.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(C=O)cc2)cc1)C(=O)O,4.769551078621726
CHEMBL47076,2300.0,nM,O=C(O)C(CCS(=O)(=O)Cc1ccccc1)NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,5.638272163982407
CHEMBL44062,4900.0,nM,CC(C)C[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,5.309803919971486
CHEMBL295871,10000.0,nM,O=C(O)C(CCSCc1ccccc1)NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1,5.0
CHEMBL42420,1500.0,nM,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)O,5.823908740944319
CHEMBL45040,59000.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(C#N)cc2)cc1)C(=O)O,4.229147988357856
CHEMBL42938,3800.0,nM,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(C#N)cc2)cc1)C(=O)O,5.42021640338319
CHEMBL43206,100000.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2cccc(Br)c2)cc1)C(=O)O,4.0
CHEMBL46818,4900.0,nM,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2F)cc1)C(=O)O,5.309803919971486
CHEMBL433262,18.0,nM,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2ccc(Br)cc2)cc1)C(=O)NO,7.7447274948966935
CHEMBL177077,164.0,nM,CCCCCCCCOc1ccc(CC2(C)C(=O)NC(=O)NC2=O)cc1,6.785156151952302
CHEMBL176517,14000.0,nM,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)C(=O)N1,4.853871964321762
CHEMBL175282,863.0,nM,CCCCCCC1(c2ccc(-c3ccccc3)cc2)C(=O)NC(=O)NC1=O,6.06398920428479
CHEMBL174641,118.0,nM,O=C1NC(=O)C(CCO)(c2ccc(Oc3ccccc3)cc2)C(=O)N1,6.928117992693874
CHEMBL176832,18.0,nM,CCCCCCC1(c2ccc(Oc3ccccc3)cc2)C(=O)NC(=O)NC1=O,7.7447274948966935
CHEMBL177740,17.0,nM,O=C1NC(=O)C(COCc2ccccc2)(c2ccc(Oc3ccccc3)cc2)C(=O)N1,7.769551078621726
CHEMBL176876,12000.0,nM,CCCCCCC1(c2ccc(-c3ccccc3)cc2)C(=O)NC(=S)NC1=O,4.920818753952375
CHEMBL173075,330.0,nM,CCCCCCC1(c2ccccc2)C(=O)NC(=O)NC1=O,6.481486060122112
CHEMBL176467,52.0,nM,CC1(c2ccc(Oc3ccccc3)cc2)C(=O)NC(=O)NC1=O,7.2839966563652006
CHEMBL329617,11000.0,nM,CC1(c2ccccc2)C(=O)NC(=O)NC1=O,4.958607314841775
CHEMBL367524,696.0,nM,CCC1(c2ccc(-c3ccccc3)cc2)C(=O)NC(=O)NC1=O,6.157390760389438
CHEMBL303666,3.0,nM,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C)cc(-c3ccccc3)cc2C(=O)NO)cc1,8.522878745280337
CHEMBL432842,3.3,nM,CNC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)NO)c1ccccc1,8.481486060122112
CHEMBL19623,11.0,nM,CNC(=O)[C@@H](NC(=O)[C@H](CCc1ccccc1)CC(=O)NO)c1ccccc1,7.958607314841775
CHEMBL279078,0.3,nM,CNC(=O)[C@H](Cc1cccc2c1CCCC2)NC(=O)[C@H](CC(C)C)[C@H](C)C(=O)NO,9.522878745280337
CHEMBL19932,0.9,nM,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](C)C(=O)NO)C1CCCCC1,9.045757490560675
CHEMBL419995,2.0,nM,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C)cc(N(C)C)cc2C(=O)NO)cc1,8.698970004336019
CHEMBL71227,952.0,nM,Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(-c2ccc(OCc3nccs3)cc2)cc1,6.021363051615525
CHEMBL307990,144.0,nM,CCCCOc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C)cc(C)cc2C(=O)NO)cc1,6.84163750790475
CHEMBL309105,153.0,nM,CN(c1ccccc1C(=O)NO)S(=O)(=O)c1ccc(Oc2ccncc2)cc1,6.815308569182401
CHEMBL20043,2.8,nM,CNC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)NO)C(C)C,8.55284196865778
CHEMBL433816,45.0,nM,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](CN1CCOCC1)C(=O)NO)c1ccccc1,7.346787486224656
CHEMBL304730,1.0,nM,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C)cc(-c3cccc(C(F)(F)F)c3)cc2C(=O)NO)cc1,9.0
CHEMBL433426,0.2,nM,CCCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)NC)c1ccccc1,9.698970004336019
CHEMBL69569,3448.0,nM,Cc1cc(Br)cc(C(=O)NO)c1N(Cc1ccccc1)S(=O)(=O)c1ccc(-c2ccc(OCc3ccccc3)cc2)cc1,5.462432742847325
CHEMBL279964,14.0,nM,CNC(=O)[C@@H](NC(=O)[C@@H](CC(=O)NO)CC(C)C)c1ccccc1,7.853871964321762
CHEMBL68271,7.0,nM,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C(=O)NO)cc(C)cc2-c2ccccc2)cc1,8.154901959985743
CHEMBL67590,189.0,nM,Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(-c2ccc(OCc3ccccc3)cc2)cc1,6.723538195826755
CHEMBL16520,12.0,nM,CNC(=O)[C@@H](NC(=O)[C@@H](CC(=O)NO)CC(C)C)C(C)(C)C,7.920818753952375
CHEMBL68196,4.0,nM,Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)c(C(=O)NO)c1,8.397940008672037
CHEMBL71725,24.0,nM,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C)cc(Br)cc2C(=O)NO)cc1,7.619788758288394
CHEMBL68212,7.0,nM,Cc1cccc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(Oc2ccncc2)cc1,8.154901959985743
CHEMBL20154,1.3,nM,CNC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)CC(=O)NO)C(C)(C)C,8.886056647693163
CHEMBL307079,15.0,nM,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C)cc(C)cc2C(=O)NO)cc1,7.823908740944319
CHEMBL71007,46.0,nM,Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OCCc3ccccc3)cc2)c(C(=O)NO)c1,7.337242168318426
CHEMBL71645,152.0,nM,COc1ccc(-c2ccc(S(=O)(=O)N(Cc3cccnc3)c3c(C)cccc3C(=O)NO)cc2)cc1,6.818156412055227
CHEMBL69145,125.0,nM,Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(Oc2ccc(C(C)(C)C)cc2)cc1,6.903089986991944
CHEMBL71436,232.0,nM,Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(-c2ccc(OCc3ccsc3)cc2)cc1,6.634512015109101
CHEMBL69268,8.0,nM,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C(=O)NO)cc(C)cc2-c2ccco2)cc1,8.096910013008056
CHEMBL71686,8.0,nM,Cc1cc(C)c(N(C)S(=O)(=O)c2ccc(Sc3ccccc3)cc2)c(C(=O)NO)c1,8.096910013008056
CHEMBL19843,3.9,nM,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](C)C(=O)NO)c1ccccc1,8.4089353929735
CHEMBL68542,2.0,nM,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C)cc(-c3ccc4ccccc4c3)cc2C(=O)NO)cc1,8.698970004336019
CHEMBL71309,5.0,nM,CCN(CC)Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OC)cc2)c(C(=O)NO)c1,8.301029995663981
CHEMBL279786,0.2,nM,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO,9.698970004336019
CHEMBL70207,554.0,nM,Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OCc3ccccc3)cc2)c(C(=O)NO)c1,6.2564902352715706
CHEMBL281371,5.0,nM,CNC(=O)[C@@H](NC(=O)[C@@H](CC(=O)NO)CC(C)C)C1CCCCC1,8.301029995663981
CHEMBL34353,150.0,nM,O=C(NO)C(CCCc1ccccc1)CS(=O)(=O)c1ccc(Cc2ccccc2)cc1,6.823908740944319
CHEMBL34206,5.0,nM,O=C(c1ccccc1)c1ccc(S(=O)(=O)CC(CCCc2ccccc2)C(=O)NO)cc1,8.301029995663981
CHEMBL16505,250.0,nM,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)C[C@@H](O)CS)C(C)(C)C,6.6020599913279625
CHEMBL33915,2500.0,nM,O=C(NO)C(CCCc1ccccc1)CS(=O)(=O)c1ccc(C(O)c2ccccc2)cc1,5.6020599913279625
CHEMBL16630,8.0,nM,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)C[C@H](O)CS)C(C)(C)C,8.096910013008056
