model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,run_number,eval_root_mean_squared_error,eval_mean_squared_error,eval_mean_absolute_error,eval_r2,eval_pearsonr,eval_median_absolute_error
LightGBMXT,-0.8511078187017528,-0.8589990484439075,root_mean_squared_error,0.01700735092163086,0.008426666259765625,0.9516763687133789,0.01700735092163086,0.008426666259765625,0.9516763687133789,1,True,1,8,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
CatBoost,-0.8599039904110712,-0.8882445511177628,root_mean_squared_error,0.03912639617919922,0.01378178596496582,12.487353563308716,0.03912639617919922,0.01378178596496582,12.487353563308716,1,True,4,8,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
NeuralNetTorch,-0.86783015437422,-0.8832942016474664,root_mean_squared_error,0.010366678237915039,0.00487208366394043,11.439135551452637,0.010366678237915039,0.00487208366394043,11.439135551452637,1,True,8,8,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
XGBoost,-0.8852166391737974,-0.8704821376839104,root_mean_squared_error,0.018927812576293945,0.006591081619262695,3.0422778129577637,0.018927812576293945,0.006591081619262695,3.0422778129577637,1,True,7,8,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
ExtraTreesMSE,-0.8959578338693169,-0.8911995952899335,root_mean_squared_error,0.20400238037109375,0.07776403427124023,9.206570863723755,0.20400238037109375,0.07776403427124023,9.206570863723755,1,True,5,8,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
RandomForestMSE,-0.897137993587997,-0.8894509394021473,root_mean_squared_error,0.22171306610107422,0.05577802658081055,9.866606950759888,0.22171306610107422,0.05577802658081055,9.866606950759888,1,True,3,8,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
LightGBMLarge,-0.9073882961369703,-0.9043774691345203,root_mean_squared_error,0.010924816131591797,0.004636526107788086,1.7824723720550537,0.010924816131591797,0.004636526107788086,1.7824723720550537,1,True,9,8,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
NeuralNetFastAI,-0.9189906976920094,-0.9739565598041243,root_mean_squared_error,0.026875734329223633,0.012041568756103516,2.5778868198394775,0.026875734329223633,0.012041568756103516,2.5778868198394775,1,True,6,8,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
WeightedEnsemble_L2,-0.8322992732795546,-0.8380253458893927,root_mean_squared_error,0.26103639602661133,0.09742522239685059,26.33039903640747,0.001981496810913086,0.00033664703369140625,0.005832672119140625,2,True,10,9,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
LightGBM,-0.8511078187017528,-0.8589990484439075,root_mean_squared_error,0.01603412628173828,0.008174419403076172,1.072065830230713,0.01603412628173828,0.008174419403076172,1.072065830230713,1,True,2,9,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
LightGBMXT,-0.8511078187017528,-0.8589990484439075,root_mean_squared_error,0.0161893367767334,0.007711172103881836,0.9211022853851318,0.0161893367767334,0.007711172103881836,0.9211022853851318,1,True,1,9,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
CatBoost,-0.8599039904110712,-0.8882445511177628,root_mean_squared_error,0.03519797325134277,0.01047372817993164,12.002882480621338,0.03519797325134277,0.01047372817993164,12.002882480621338,1,True,4,9,-0.8322992732795546,-0.6927220803016747,-0.5874384363584758,0.7022694554562499,0.8382554540314742,-0.4039235260227585
