model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,run_number,eval_root_mean_squared_error,eval_mean_squared_error,eval_mean_absolute_error,eval_r2,eval_pearsonr,eval_median_absolute_error
CatBoost,-0.8493025010165954,-0.8664854552558903,root_mean_squared_error,0.051644086837768555,0.018862247467041016,47.2840576171875,0.051644086837768555,0.018862247467041016,47.2840576171875,1,True,4,11,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
XGBoost,-0.8520361952070095,-0.88810292437981,root_mean_squared_error,0.03353166580200195,0.013607501983642578,5.009446144104004,0.03353166580200195,0.013607501983642578,5.009446144104004,1,True,7,11,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
ExtraTreesMSE,-0.8664164987660444,-0.8737842543238982,root_mean_squared_error,0.23547124862670898,0.056095123291015625,25.96817708015442,0.23547124862670898,0.056095123291015625,25.96817708015442,1,True,5,11,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
RandomForestMSE,-0.8667264339939347,-0.8720685109106397,root_mean_squared_error,0.22993040084838867,0.066253662109375,28.527475833892822,0.22993040084838867,0.066253662109375,28.527475833892822,1,True,3,11,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
NeuralNetTorch,-0.8678608892074856,-0.9102199978004846,root_mean_squared_error,0.021509170532226562,0.007062196731567383,8.98953127861023,0.021509170532226562,0.007062196731567383,8.98953127861023,1,True,8,11,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
NeuralNetFastAI,-0.8770161001748324,-0.906877581766832,root_mean_squared_error,0.04587697982788086,0.014605045318603516,3.476254940032959,0.04587697982788086,0.014605045318603516,3.476254940032959,1,True,6,11,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBMLarge,-0.8791590533164384,-0.8966481078085415,root_mean_squared_error,0.020444869995117188,0.008491754531860352,5.41489577293396,0.020444869995117188,0.008491754531860352,5.41489577293396,1,True,9,11,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
WeightedEnsemble_L2,-0.8363640353000834,-0.8535168293289911,root_mean_squared_error,0.3253297805786133,0.1277937889099121,86.09740138053894,0.0031633377075195312,0.0003304481506347656,0.00713348388671875,2,True,10,12,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBMXT,-0.8453215204959622,-0.8660257063043891,root_mean_squared_error,0.018177509307861328,0.007573366165161133,2.165104627609253,0.018177509307861328,0.007573366165161133,2.165104627609253,1,True,1,12,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
LightGBM,-0.8453215204959622,-0.8660257063043891,root_mean_squared_error,0.019398212432861328,0.009164810180664062,2.3909621238708496,0.019398212432861328,0.009164810180664062,2.3909621238708496,1,True,2,12,-0.8363640353000834,-0.6995047995434391,-0.6012089062230833,0.6993542564886372,0.8367873232263504,-0.4066515595278588
